canonical_smiles	compound_chembl_id	standard_relation	standard_value	publication_year	document_chembl_id
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(Cl)nc1	CHEMBL3976040	=	3.4	2016	CHEMBL3886960
N#Cc1ccc(C(=O)Nc2ccc(C3CNCCO3)cc2)cn1	CHEMBL3909842	=	5.0	2016	CHEMBL3886960
Cc1ccc(C(=O)Nc2ccc([C@@H]3CNCCO3)cc2)cc1	CHEMBL3904270	=	2.2	2016	CHEMBL3886960
Cc1ccc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)cc1	CHEMBL4107790	=	1.0	2016	CHEMBL3886960
CCOc1ccc(C(=O)Nc2ccc(C3CNCCO3)cc2)cc1	CHEMBL3932272	=	1.6	2016	CHEMBL3886960
CCc1ccc(C(=O)Nc2ccc(C3CNCCO3)cc2)cc1	CHEMBL3895354	=	2.8	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(O)cc1	CHEMBL3919850	=	238.1	2016	CHEMBL3886960
COc1cc(C(=O)Nc2ccc([C@H]3CCCNC3)cc2)ccc1Cl	CHEMBL3953805	=	2.2	2016	CHEMBL3886960
COc1cc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)ccc1Cl	CHEMBL4114383	=	2.2	2016	CHEMBL3886960
COc1ccc(C(=O)Nc2ccc([C@H]3CCCNC3)cc2)cc1Cl	CHEMBL3893555	=	1.5	2016	CHEMBL3886960
COc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cc1Cl	CHEMBL4111618	=	1.4	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CCNC2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL3911624	=	4.3	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCNC2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL4111116	=	3.5	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(Oc2ccc(Cl)cc2)cc1	CHEMBL3977707	=	1.1	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1ccc(Cl)nc1	CHEMBL3917053	=	4.2	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccc(Cl)nc1	CHEMBL4109904	=	4.4	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1cccc(Cl)c1	CHEMBL3893342	=	1.6	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1cncc(Cl)c1	CHEMBL3944214	=	6.2	2016	CHEMBL3886960
COC(=O)c1ccc(COc2ccc(C(=O)Nc3ccc(C4CNCCO4)cc3)cc2)cc1	CHEMBL3919815	=	0.9	2016	CHEMBL3886960
O=C(O)c1ccc(COc2ccc(C(=O)Nc3ccc(C4CNCCO4)cc3)cc2)cc1	CHEMBL3935238	=	295.8	2016	CHEMBL3886960
COC(=O)c1ccc(Oc2ccc(C(=O)Nc3ccc(C4CNCCO4)cc3)cc2)cc1Cl	CHEMBL3907300	=	1.0	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(OCC2CC2)cc1	CHEMBL3929794	=	1.6	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(Oc2ccc(C(=O)O)c(Cl)c2)cc1	CHEMBL3916247	=	2310.1	2016	CHEMBL3886960
CSc1ccc(C(=O)Nc2ccc(C3CNCCO3)cc2)cc1	CHEMBL3948822	=	1.2	2016	CHEMBL3886960
Cc1nc(C(=O)Nc2ccc(C3CNCCO3)cc2)cs1	CHEMBL3921016	=	94.1	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccnc(Cl)c1	CHEMBL3936493	=	8.7	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1cnc(Cl)c(Cl)c1	CHEMBL3912071	=	3.1	2016	CHEMBL3886960
CC(CO)(CCl)COc1ccc(C(=O)Nc2ccc(C3CNCCO3)cc2)cc1	CHEMBL3986472	=	2.4	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1cc(Cl)nc(Cl)c1	CHEMBL3917358	=	3.7	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL3894818	=	3.3	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CCCNC2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL3919403	=	1.8	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL4109827	=	2.9	2016	CHEMBL3886960
Cc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cc1Cl	CHEMBL4106666	=	0.6	2016	CHEMBL3886960
Cc1cc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)ccc1Cl	CHEMBL4115183	=	1.0	2016	CHEMBL3886960
Cc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cc1C	CHEMBL4111919	=	1.2	2016	CHEMBL3886960
CC1(COc2ccc(C(=O)Nc3ccc(C4CNCCO4)cc3)cc2)COC1	CHEMBL3950745	=	60.8	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1ccc(Cl)cc1F	CHEMBL3910872	=	1.9	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccc(Cl)cc1F	CHEMBL4108638	=	1.6	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1cnc(-c2ccccc2)s1	CHEMBL3946932	=	1.4	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(OC2CCOCC2)nc1	CHEMBL3919814	=	31.7	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1csc(-c2ccccc2)n1	CHEMBL3895320	=	1.4	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1cccc(C(F)(F)F)c1	CHEMBL4107015	=	1.0	2016	CHEMBL3886960
O=C(COc1ccc(Cl)cc1)Nc1ccc([C@@H]2CCCNC2)cc1	CHEMBL4108493	=	0.6	2016	CHEMBL3886960
CSc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cc1	CHEMBL4109016	=	1.4	2016	CHEMBL3886960
CCSc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cc1	CHEMBL4110686	=	0.8	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1cnc(Cl)cn1	CHEMBL4115131	=	5.6	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CCCNC2)cc1)c1cnc(Cl)cn1	CHEMBL3890543	=	8.5	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)OCc1ccc(Cl)cc1	CHEMBL4113550	=	0.9	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(N2CCOCC2)nc1	CHEMBL3979686	=	116.0	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1ccc(C(F)(F)F)nc1	CHEMBL4109171	=	8.9	2016	CHEMBL3886960
Cc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4113289	=	6.2	2016	CHEMBL3886960
CSc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4111647	=	4.9	2016	CHEMBL3886960
CCOc1ccc(C(=O)Nc2ccc(C3CNCCO3)cc2)cn1	CHEMBL3972763	=	6.3	2016	CHEMBL3886960
CCSc1cccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)c1	CHEMBL4108809	=	1.2	2016	CHEMBL3886960
Cc1cnc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4107612	=	67.7	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1cnc(C(F)(F)F)cn1	CHEMBL4111369	=	14.3	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1coc(-c2ccccc2)n1	CHEMBL3895886	=	2.4	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1cnc(OCC(F)(F)F)cn1	CHEMBL4111574	=	5.6	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1cnc(Br)cn1	CHEMBL4107586	=	5.4	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1ccc(Br)nc1	CHEMBL4111014	=	4.4	2016	CHEMBL3886960
Cc1cccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)c1	CHEMBL4107178	=	3.5	2016	CHEMBL3886960
CO[C@H]1CC[C@@H](C(=O)Nc2ccc(C3CNCCO3)cc2)CC1	CHEMBL3967255	=	725.5	2016	CHEMBL3886960
CO[C@H]1CC[C@H](C(=O)Nc2ccc(C3CNCCO3)cc2)CC1	CHEMBL3941089	=	427.8	2016	CHEMBL3886960
CCOc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4111209	=	12.0	2016	CHEMBL3886960
CSc1cnc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4112595	=	4.0	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)OC1Cc2ccccc2C1	CHEMBL4112255	=	6.2	2016	CHEMBL3886960
CSc1cccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)c1	CHEMBL4109038	=	0.9	2016	CHEMBL3886960
Cc1ccc(C(=O)Nc2ccc([C@H]3CCCNC3)cc2)cc1C	CHEMBL3912641	=	1.2	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CCCNC2)cc1)c1cccc(C(F)(F)F)c1	CHEMBL3896360	=	1.5	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cccc(Cl)c1	CHEMBL3953740	=	1.3	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cccc(Cl)c1	CHEMBL4110462	=	1.1	2016	CHEMBL3886960
Cc1ccc(C(=O)Nc2ccc([C@H]3CCCNC3)cc2)cn1	CHEMBL3927124	=	14.3	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CCCNC2)cc1)c1ccc(C(F)(F)F)nc1	CHEMBL3948537	=	5.9	2016	CHEMBL3886960
CSc1ccc(C(=O)Nc2ccc([C@@H]3CNCCO3)cc2)cc1	CHEMBL3932593	=	1.2	2016	CHEMBL3886960
CSc1ccc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)cc1	CHEMBL4110717	=	1.1	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL3959893	=	2.4	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL4107759	=	3.0	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cc(Cl)nc(Cl)c1	CHEMBL3919915	=	4.5	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(Cl)nc(Cl)c1	CHEMBL4110584	=	4.0	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(C(F)(F)F)nc1	CHEMBL3956381	=	16.9	2016	CHEMBL3886960
Cc1cc(C(=O)Nc2ccc(C3CNCCO3)cc2)cc(Cl)n1	CHEMBL3925365	=	8.0	2016	CHEMBL3886960
CCc1cnc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4108913	=	17.4	2016	CHEMBL3886960
CCOc1ccc(C(=O)Nc2ccc([C@@H]3CNCCO3)cc2)cc1	CHEMBL3934263	=	3.6	2016	CHEMBL3886960
CCOc1ccc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)cc1	CHEMBL4108458	=	0.8	2016	CHEMBL3886960
Cc1cccc(C(=O)Nc2ccc(C3CNCCO3)cc2)c1	CHEMBL3946662	=	3.6	2016	CHEMBL3886960
CCCc1cnc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4114590	=	11.8	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(N2CCCC2)nc1	CHEMBL3912151	=	4.4	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccnc(C(F)(F)F)c1	CHEMBL3917049	=	6.9	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CCCNC2)cc1)c1cc(Cl)nc(Cl)c1	CHEMBL4107732	=	1.4	2016	CHEMBL3886960
Cc1cc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cc(Cl)n1	CHEMBL4110636	=	4.8	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1ccc(C(F)(F)F)nc1	CHEMBL3897343	=	5.9	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccc(C(F)(F)F)nc1	CHEMBL4107878	=	5.0	2016	CHEMBL3886960
Cc1cc(C(=O)Nc2ccc([C@@H]3CNCCO3)cc2)cc(Cl)n1	CHEMBL3913528	=	5.0	2016	CHEMBL3886960
Cc1cc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)cc(Cl)n1	CHEMBL4110737	=	4.4	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)C1CCN(c2ccncn2)CC1	CHEMBL3953678	=	378.9	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1csc(-c2cnccn2)n1	CHEMBL3909321	=	7.5	2016	CHEMBL3886960
CCCc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4113527	=	2.7	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1csc(-c2ncccn2)n1	CHEMBL3919845	=	323.6	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)Nc1ccc(C(F)(F)F)cc1	CHEMBL3895348	=	1.7	2016	CHEMBL3886960
O=C(Nc1ccc(Cl)cc1)Nc1ccc(C2CNCCO2)cc1	CHEMBL3938990	=	1.0	2016	CHEMBL3886960
Cc1ccc(NC(=O)Nc2ccc(C3CNCCO3)cc2)cc1	CHEMBL3911027	=	1.4	2016	CHEMBL3886960
Cc1cc(C(=O)Nc2ccc(C3CNCCO3)cc2)ccn1	CHEMBL3933475	=	22.6	2016	CHEMBL3886960
Cc1cc(C(=O)Nc2ccc(C3CNCCO3)cc2)ccn1	CHEMBL3933475	=	1196.8	2016	CHEMBL3886960
Cn1cc(-c2nc(C(=O)Nc3ccc(C4CNCCO4)cc3)cs2)cn1	CHEMBL3903043	=	84.7	2016	CHEMBL3886960
CCc1ccc(C(=O)Nc2ccc([C@@H]3CCCNC3)cc2)cn1	CHEMBL4110453	=	4.4	2016	CHEMBL3886960
Cc1nc(-c2cnccn2)sc1C(=O)Nc1ccc(C2CNCCO2)cc1	CHEMBL3955311	=	14.3	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccn(-c2ccccc2)n1	CHEMBL3931194	=	1.4	2016	CHEMBL3886960
CCOc1cc(C(=O)Nc2ccc(C3CNCCO3)cc2)ccn1	CHEMBL3974109	=	2.0	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1ccc(Cl)cc1I	CHEMBL4109911	=	7.0	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)Nc1ccc(Cl)nc1	CHEMBL3892560	=	5.6	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)Nc1cccc(Cl)c1	CHEMBL3924064	=	0.5	2016	CHEMBL3886960
Cc1cccc(NC(=O)Nc2ccc(C3CNCCO3)cc2)c1	CHEMBL3901508	=	1.2	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)Nc1ccccc1Cl	CHEMBL3929452	=	3.8	2016	CHEMBL3886960
Cc1ccc(CNC(=O)Nc2ccc(C3CNCCO3)cc2)cc1	CHEMBL3983704	=	3.8	2016	CHEMBL3886960
O=C(Nc1ccc(C2CNCCO2)cc1)NC1CCCCC1	CHEMBL3910438	=	30.5	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCCO2)cc1)c1cccc(Cl)c1	CHEMBL4107107	=	1.8	2016	CHEMBL3886960
C[C@H]1CNC[C@H](c2ccc(NC(=O)c3cccc(Cl)c3)cc2)O1	CHEMBL3922853	=	2.3	2016	CHEMBL3886960
C[C@@H]1CNC[C@H](c2ccc(NC(=O)c3ccc(Cl)nc3)cc2)O1	CHEMBL4115499	=	10.8	2016	CHEMBL3886960
O=C(Nc1ccc([C@@H]2CNCCO2)cc1)Nc1ccc(C(F)(F)F)cc1	CHEMBL3925291	=	1.4	2016	CHEMBL3886960
O=C(Nc1ccc([C@H]2CNCCO2)cc1)Nc1ccc(C(F)(F)F)cc1	CHEMBL4111767	=	1.1	2016	CHEMBL3886960
O=C(NCc1ccc([C@@H]2CNCCO2)cc1)c1cccc(Cl)c1	CHEMBL3902074	=	15.4	2016	CHEMBL3886960
O=C(NCc1ccc([C@@H]2CNCCO2)cc1)c1ccc(Cl)cc1	CHEMBL3890670	=	6.2	2016	CHEMBL3886960
O=C(NCc1ccc([C@@H]2CNCCO2)cc1)c1ccc(Cl)nc1	CHEMBL3903186	=	9.0	2016	CHEMBL3886960
O=C(NCc1ccc([C@@H]2CNCCO2)cc1)c1ccc(OCC(F)(F)F)nc1	CHEMBL3965665	=	12.1	2016	CHEMBL3886960
O=C(NCc1ccc([C@H]2CNCCO2)cc1)c1ccc(Cl)cc1	CHEMBL4115056	=	22.6	2016	CHEMBL3886960
O=C(NCc1ccc([C@H]2CNCCO2)cc1)c1cccc(Cl)c1	CHEMBL4108109	=	31.2	2016	CHEMBL3886960
O=C(NCc1ccc([C@H]2CNCCO2)cc1)c1ccc(Cl)nc1	CHEMBL4110706	=	20.6	2016	CHEMBL3886960
O=C(NCc1ccc([C@H]2CNCCO2)cc1)c1ccc(C(F)(F)F)nc1	CHEMBL4111824	=	24.9	2016	CHEMBL3886960
O=C(NCc1ccc([C@@H]2CNCCO2)cc1)c1ccc(C(F)(F)F)nc1	CHEMBL3932914	=	26.0	2016	CHEMBL3886960
C[C@H]1CO[C@@H](c2ccc(NC(=O)c3cccc(Cl)c3)cc2)CN1	CHEMBL3977618	=	1.7	2016	CHEMBL3886960
C[C@@H]1CO[C@@H](c2ccc(NC(=O)c3cccc(Cl)c3)cc2)CN1	CHEMBL4106769	=	1.3	2016	CHEMBL3886960
